,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Shipment_ID,Return_Initiated,Counterfeit_Score
2353,2353,2353,2353,SH2354,True,0.02
2354,2354,2354,2354,SH2355,True,0.79
2355,2355,2355,2355,SH2356,True,0.16
2356,2356,2356,2356,SH2357,True,0.36
2357,2357,2357,2357,SH2358,True,0.73
2358,2358,2358,2358,SH2359,True,0.54
2359,2359,2359,2359,SH2360,False,0.56
2360,2360,2360,2360,SH2361,False,0.79
2361,2361,2361,2361,SH2362,True,0.37
2362,2362,2362,2362,SH2363,True,0.36
2363,2363,2363,2363,SH2364,True,0.96
2364,2364,2364,2364,SH2365,False,0.73
2365,2365,2365,2365,SH2366,False,0.58
2366,2366,2366,2366,SH2367,True,0.43
2367,2367,2367,2367,SH2368,True,0.25
2368,2368,2368,2368,SH2369,False,0.39
2369,2369,2369,2369,SH2370,False,0.7
2370,2370,2370,2370,SH2371,False,1.0
2371,2371,2371,2371,SH2372,False,0.32
2372,2372,2372,2372,SH2373,False,0.02
2373,2373,2373,2373,SH2374,True,0.98
2374,2374,2374,2374,SH2375,True,0.98
2375,2375,2375,2375,SH2376,True,0.48
2376,2376,2376,2376,SH2377,False,0.28
2377,2377,2377,2377,SH2378,False,0.4
2378,2378,2378,2378,SH2379,True,0.75
2379,2379,2379,2379,SH2380,False,0.59
2380,2380,2380,2380,SH2381,False,0.3
2381,2381,2381,2381,SH2382,False,0.42
2382,2382,2382,2382,SH2383,True,0.57
2383,2383,2383,2383,SH2384,True,0.65
2384,2384,2384,2384,SH2385,True,0.99
2385,2385,2385,2385,SH2386,True,0.55
2386,2386,2386,2386,SH2387,True,0.71
2387,2387,2387,2387,SH2388,False,0.86
2388,2388,2388,2388,SH2389,True,0.24
2389,2389,2389,2389,SH2390,False,0.04
2390,2390,2390,2390,SH2391,True,0.27
2391,2391,2391,2391,SH2392,False,0.49
2392,2392,2392,2392,SH2393,False,0.74
2393,2393,2393,2393,SH2394,False,0.01
2394,2394,2394,2394,SH2395,True,0.86
2395,2395,2395,2395,SH2396,True,0.29
2396,2396,2396,2396,SH2397,False,0.03
2397,2397,2397,2397,SH2398,False,0.37
2398,2398,2398,2398,SH2399,True,0.76
2399,2399,2399,2399,SH2400,True,0.24
2400,2400,2400,2400,SH2401,False,0.31
2401,2401,2401,2401,SH2402,False,0.43
2402,2402,2402,2402,SH2403,False,0.87
2403,2403,2403,2403,SH2404,True,0.88
2404,2404,2404,2404,SH2405,False,0.39
2405,2405,2405,2405,SH2406,True,0.45
2406,2406,2406,2406,SH2407,True,0.98
2407,2407,2407,2407,SH2408,False,0.99
2408,2408,2408,2408,SH2409,True,0.83
2409,2409,2409,2409,SH2410,True,0.6
2410,2410,2410,2410,SH2411,True,0.29
2411,2411,2411,2411,SH2412,False,0.85
2412,2412,2412,2412,SH2413,True,0.21
2413,2413,2413,2413,SH2414,True,0.38
2414,2414,2414,2414,SH2415,True,0.94
2415,2415,2415,2415,SH2416,False,0.25
2416,2416,2416,2416,SH2417,True,0.9
2417,2417,2417,2417,SH2418,True,0.79
2418,2418,2418,2418,SH2419,False,0.56
2419,2419,2419,2419,SH2420,False,0.01
2420,2420,2420,2420,SH2421,False,0.61
2421,2421,2421,2421,SH2422,True,0.35
2422,2422,2422,2422,SH2423,False,0.51
2423,2423,2423,2423,SH2424,True,0.04
2424,2424,2424,2424,SH2425,False,0.97
2425,2425,2425,2425,SH2426,True,0.24
2426,2426,2426,2426,SH2427,True,0.07
2427,2427,2427,2427,SH2428,True,0.04
2428,2428,2428,2428,SH2429,False,0.08
2429,2429,2429,2429,SH2430,True,0.66
2430,2430,2430,2430,SH2431,False,0.62
2431,2431,2431,2431,SH2432,False,0.89
2432,2432,2432,2432,SH2433,True,0.66
2433,2433,2433,2433,SH2434,True,0.26
2434,2434,2434,2434,SH2435,False,0.04
2435,2435,2435,2435,SH2436,True,0.19
2436,2436,2436,2436,SH2437,True,0.56
2437,2437,2437,2437,SH2438,True,0.89
2438,2438,2438,2438,SH2439,False,0.76
2439,2439,2439,2439,SH2440,False,0.97
2440,2440,2440,2440,SH2441,False,0.18
2441,2441,2441,2441,SH2442,True,0.08
2442,2442,2442,2442,SH2443,True,0.52
2443,2443,2443,2443,SH2444,True,0.45
2444,2444,2444,2444,SH2445,True,0.32
2445,2445,2445,2445,SH2446,True,0.4
2446,2446,2446,2446,SH2447,True,0.49
2447,2447,2447,2447,SH2448,True,0.79
2448,2448,2448,2448,SH2449,False,0.98
2449,2449,2449,2449,SH2450,False,0.81
2450,2450,2450,2450,SH2451,True,0.69
2451,2451,2451,2451,SH2452,True,0.72
2452,2452,2452,2452,SH2453,True,0.91
2453,2453,2453,2453,SH2454,True,0.95
2454,2454,2454,2454,SH2455,False,0.36
2455,2455,2455,2455,SH2456,False,0.27
2456,2456,2456,2456,SH2457,True,0.19
2457,2457,2457,2457,SH2458,False,0.36
2458,2458,2458,2458,SH2459,True,0.61
2459,2459,2459,2459,SH2460,True,0.83
2460,2460,2460,2460,SH2461,False,0.93
2461,2461,2461,2461,SH2462,False,0.77
2462,2462,2462,2462,SH2463,True,0.63
2463,2463,2463,2463,SH2464,False,0.4
2464,2464,2464,2464,SH2465,True,0.52
2465,2465,2465,2465,SH2466,True,0.01
2466,2466,2466,2466,SH2467,True,0.38
2467,2467,2467,2467,SH2468,False,0.68
2468,2468,2468,2468,SH2469,True,0.49
2469,2469,2469,2469,SH2470,False,0.49
2470,2470,2470,2470,SH2471,True,0.65
2471,2471,2471,2471,SH2472,True,0.21
2472,2472,2472,2472,SH2473,False,0.82
2473,2473,2473,2473,SH2474,False,0.7
2474,2474,2474,2474,SH2475,False,0.83
2475,2475,2475,2475,SH2476,True,0.36
2476,2476,2476,2476,SH2477,True,0.97
2477,2477,2477,2477,SH2478,False,0.38
2478,2478,2478,2478,SH2479,False,0.81
2479,2479,2479,2479,SH2480,False,0.13
2480,2480,2480,2480,SH2481,False,0.95
2481,2481,2481,2481,SH2482,False,0.64
2482,2482,2482,2482,SH2483,False,0.85
2483,2483,2483,2483,SH2484,True,0.18
2484,2484,2484,2484,SH2485,False,0.46
2485,2485,2485,2485,SH2486,True,0.68
2486,2486,2486,2486,SH2487,False,0.0
2487,2487,2487,2487,SH2488,False,0.66
2488,2488,2488,2488,SH2489,True,0.69
2489,2489,2489,2489,SH2490,False,0.06
2490,2490,2490,2490,SH2491,False,0.94
2491,2491,2491,2491,SH2492,False,0.05
2492,2492,2492,2492,SH2493,True,0.01
2493,2493,2493,2493,SH2494,False,0.92
2494,2494,2494,2494,SH2495,True,0.32
2495,2495,2495,2495,SH2496,True,0.29
2496,2496,2496,2496,SH2497,True,0.6
2497,2497,2497,2497,SH2498,False,0.72
2498,2498,2498,2498,SH2499,False,0.97
2499,2499,2499,2499,SH2500,True,0.69
2500,2500,2500,2500,SH2501,True,0.19
2501,2501,2501,2501,SH2502,True,0.58
2502,2502,2502,2502,SH2503,True,0.66
2503,2503,2503,2503,SH2504,False,0.7
2504,2504,2504,2504,SH2505,True,0.82
2505,2505,2505,2505,SH2506,True,0.46
2506,2506,2506,2506,SH2507,False,0.52
2507,2507,2507,2507,SH2508,True,0.98
2508,2508,2508,2508,SH2509,True,0.37
2509,2509,2509,2509,SH2510,True,0.17
2510,2510,2510,2510,SH2511,False,0.07
2511,2511,2511,2511,SH2512,True,0.12
2512,2512,2512,2512,SH2513,True,0.13
2513,2513,2513,2513,SH2514,False,0.3
2514,2514,2514,2514,SH2515,True,0.42
2515,2515,2515,2515,SH2516,True,0.89
2516,2516,2516,2516,SH2517,True,0.91
2517,2517,2517,2517,SH2518,False,0.26
2518,2518,2518,2518,SH2519,True,0.66
2519,2519,2519,2519,SH2520,False,0.26
2520,2520,2520,2520,SH2521,False,0.64
2521,2521,2521,2521,SH2522,False,0.51
2522,2522,2522,2522,SH2523,False,0.42
2523,2523,2523,2523,SH2524,False,0.64
2524,2524,2524,2524,SH2525,True,0.03
2525,2525,2525,2525,SH2526,False,0.92
2526,2526,2526,2526,SH2527,False,0.51
2527,2527,2527,2527,SH2528,True,0.39
2528,2528,2528,2528,SH2529,False,0.26
2529,2529,2529,2529,SH2530,True,0.03
2530,2530,2530,2530,SH2531,True,0.97
2531,2531,2531,2531,SH2532,False,0.48
2532,2532,2532,2532,SH2533,False,0.71
2533,2533,2533,2533,SH2534,False,0.24
2534,2534,2534,2534,SH2535,True,0.01
2535,2535,2535,2535,SH2536,False,0.78
2536,2536,2536,2536,SH2537,True,0.34
2537,2537,2537,2537,SH2538,False,0.07
2538,2538,2538,2538,SH2539,False,0.8
2539,2539,2539,2539,SH2540,True,0.5
2540,2540,2540,2540,SH2541,True,0.45
2541,2541,2541,2541,SH2542,False,0.64
2542,2542,2542,2542,SH2543,True,0.19
2543,2543,2543,2543,SH2544,True,0.33
2544,2544,2544,2544,SH2545,True,0.38
2545,2545,2545,2545,SH2546,False,0.54
2546,2546,2546,2546,SH2547,True,1.0
2547,2547,2547,2547,SH2548,False,0.28
2548,2548,2548,2548,SH2549,False,0.95
2549,2549,2549,2549,SH2550,False,0.4
2550,2550,2550,2550,SH2551,False,0.73
2551,2551,2551,2551,SH2552,False,0.29
2552,2552,2552,2552,SH2553,True,0.11
2553,2553,2553,2553,SH2554,True,0.04
2554,2554,2554,2554,SH2555,False,0.62
2555,2555,2555,2555,SH2556,True,0.9
2556,2556,2556,2556,SH2557,True,0.87
2557,2557,2557,2557,SH2558,True,0.53
2558,2558,2558,2558,SH2559,True,0.75
2559,2559,2559,2559,SH2560,False,0.37
2560,2560,2560,2560,SH2561,True,0.66
2561,2561,2561,2561,SH2562,False,0.58
2562,2562,2562,2562,SH2563,False,0.52
2563,2563,2563,2563,SH2564,False,0.68
2564,2564,2564,2564,SH2565,True,0.7
2565,2565,2565,2565,SH2566,False,0.87
2566,2566,2566,2566,SH2567,False,0.85
2567,2567,2567,2567,SH2568,True,0.09
2568,2568,2568,2568,SH2569,True,0.97
2569,2569,2569,2569,SH2570,False,0.57
2570,2570,2570,2570,SH2571,True,0.86
2571,2571,2571,2571,SH2572,False,0.67
2572,2572,2572,2572,SH2573,False,0.28
2573,2573,2573,2573,SH2574,True,0.93
2574,2574,2574,2574,SH2575,True,0.69
2575,2575,2575,2575,SH2576,False,0.3
2576,2576,2576,2576,SH2577,False,0.34
2577,2577,2577,2577,SH2578,False,0.69
2578,2578,2578,2578,SH2579,True,0.48
2579,2579,2579,2579,SH2580,True,0.38
2580,2580,2580,2580,SH2581,True,0.06
2581,2581,2581,2581,SH2582,False,0.29
2582,2582,2582,2582,SH2583,True,0.57
2583,2583,2583,2583,SH2584,False,0.32
2584,2584,2584,2584,SH2585,False,0.32
2585,2585,2585,2585,SH2586,False,0.21
2586,2586,2586,2586,SH2587,False,0.9
2587,2587,2587,2587,SH2588,True,0.26
2588,2588,2588,2588,SH2589,True,0.15
2589,2589,2589,2589,SH2590,False,0.6
2590,2590,2590,2590,SH2591,False,0.21
2591,2591,2591,2591,SH2592,False,0.75
2592,2592,2592,2592,SH2593,True,0.2
2593,2593,2593,2593,SH2594,True,0.14
2594,2594,2594,2594,SH2595,True,0.68
2595,2595,2595,2595,SH2596,True,0.47
2596,2596,2596,2596,SH2597,False,0.59
2597,2597,2597,2597,SH2598,True,0.3
2598,2598,2598,2598,SH2599,True,0.51
2599,2599,2599,2599,SH2600,True,0.74
2600,2600,2600,2600,SH2601,True,0.79
2601,2601,2601,2601,SH2602,False,0.41
2602,2602,2602,2602,SH2603,True,0.52
2603,2603,2603,2603,SH2604,False,0.11
2604,2604,2604,2604,SH2605,False,0.95
2605,2605,2605,2605,SH2606,False,0.58
2606,2606,2606,2606,SH2607,True,0.96
2607,2607,2607,2607,SH2608,True,0.99
2608,2608,2608,2608,SH2609,False,0.08
2609,2609,2609,2609,SH2610,False,0.56
2610,2610,2610,2610,SH2611,False,0.6
2611,2611,2611,2611,SH2612,False,0.98
2612,2612,2612,2612,SH2613,True,0.8
2613,2613,2613,2613,SH2614,True,0.29
2614,2614,2614,2614,SH2615,True,0.24
2615,2615,2615,2615,SH2616,False,0.95
2616,2616,2616,2616,SH2617,False,0.42
2617,2617,2617,2617,SH2618,True,0.86
2618,2618,2618,2618,SH2619,True,0.77
2619,2619,2619,2619,SH2620,True,0.45
2620,2620,2620,2620,SH2621,False,0.88
2621,2621,2621,2621,SH2622,False,0.94
2622,2622,2622,2622,SH2623,False,0.07
2623,2623,2623,2623,SH2624,True,0.71
2624,2624,2624,2624,SH2625,False,0.85
2625,2625,2625,2625,SH2626,False,0.7
2626,2626,2626,2626,SH2627,True,0.4
2627,2627,2627,2627,SH2628,True,0.56
2628,2628,2628,2628,SH2629,True,0.89
2629,2629,2629,2629,SH2630,True,0.57
2630,2630,2630,2630,SH2631,True,0.75
2631,2631,2631,2631,SH2632,True,0.73
2632,2632,2632,2632,SH2633,True,0.66
2633,2633,2633,2633,SH2634,True,0.56
2634,2634,2634,2634,SH2635,False,0.96
2635,2635,2635,2635,SH2636,True,0.42
2636,2636,2636,2636,SH2637,False,0.55
2637,2637,2637,2637,SH2638,False,0.1
2638,2638,2638,2638,SH2639,False,0.41
2639,2639,2639,2639,SH2640,True,0.6
2640,2640,2640,2640,SH2641,False,0.56
2641,2641,2641,2641,SH2642,True,0.43
2642,2642,2642,2642,SH2643,True,0.69
2643,2643,2643,2643,SH2644,False,0.44
2644,2644,2644,2644,SH2645,True,0.31
2645,2645,2645,2645,SH2646,False,0.33
2646,2646,2646,2646,SH2647,True,0.02
2647,2647,2647,2647,SH2648,True,0.8
2648,2648,2648,2648,SH2649,True,0.78
2649,2649,2649,2649,SH2650,True,0.35
2650,2650,2650,2650,SH2651,False,0.18
2651,2651,2651,2651,SH2652,True,0.61
2652,2652,2652,2652,SH2653,False,0.43
2653,2653,2653,2653,SH2654,True,0.64
2654,2654,2654,2654,SH2655,True,0.37
2655,2655,2655,2655,SH2656,True,0.74
2656,2656,2656,2656,SH2657,False,0.44
2657,2657,2657,2657,SH2658,True,0.46
2658,2658,2658,2658,SH2659,False,0.58
2659,2659,2659,2659,SH2660,True,0.44
2660,2660,2660,2660,SH2661,True,0.64
2661,2661,2661,2661,SH2662,False,0.8
2662,2662,2662,2662,SH2663,True,0.95
2663,2663,2663,2663,SH2664,True,0.83
2664,2664,2664,2664,SH2665,True,0.63
2665,2665,2665,2665,SH2666,False,0.2
2666,2666,2666,2666,SH2667,False,0.52
2667,2667,2667,2667,SH2668,False,0.52
2668,2668,2668,2668,SH2669,False,0.11
2669,2669,2669,2669,SH2670,True,0.95
2670,2670,2670,2670,SH2671,True,0.04
2671,2671,2671,2671,SH2672,False,0.59
2672,2672,2672,2672,SH2673,False,0.17
2673,2673,2673,2673,SH2674,False,0.89
2674,2674,2674,2674,SH2675,False,0.26
2675,2675,2675,2675,SH2676,False,0.21
2676,2676,2676,2676,SH2677,True,0.16
2677,2677,2677,2677,SH2678,False,0.2
2678,2678,2678,2678,SH2679,False,0.27
2679,2679,2679,2679,SH2680,False,0.61
2680,2680,2680,2680,SH2681,False,0.13
2681,2681,2681,2681,SH2682,True,0.56
2682,2682,2682,2682,SH2683,True,0.91
2683,2683,2683,2683,SH2684,True,0.35
2684,2684,2684,2684,SH2685,False,0.41
2685,2685,2685,2685,SH2686,True,0.09
2686,2686,2686,2686,SH2687,True,0.22
2687,2687,2687,2687,SH2688,True,0.71
2688,2688,2688,2688,SH2689,True,0.09
2689,2689,2689,2689,SH2690,True,0.97
2690,2690,2690,2690,SH2691,True,1.0
2691,2691,2691,2691,SH2692,False,0.8
2692,2692,2692,2692,SH2693,False,0.27
2693,2693,2693,2693,SH2694,True,0.34
2694,2694,2694,2694,SH2695,True,0.15
2695,2695,2695,2695,SH2696,True,0.01
2696,2696,2696,2696,SH2697,False,0.73
2697,2697,2697,2697,SH2698,True,0.09
2698,2698,2698,2698,SH2699,True,0.19
2699,2699,2699,2699,SH2700,False,0.18
2700,2700,2700,2700,SH2701,False,0.84
2701,2701,2701,2701,SH2702,True,0.12
2702,2702,2702,2702,SH2703,False,0.41
2703,2703,2703,2703,SH2704,False,0.93
2704,2704,2704,2704,SH2705,True,0.52
2705,2705,2705,2705,SH2706,True,0.52
2706,2706,2706,2706,SH2707,True,0.0
2707,2707,2707,2707,SH2708,False,0.67
2708,2708,2708,2708,SH2709,True,0.6
2709,2709,2709,2709,SH2710,False,0.3
2710,2710,2710,2710,SH2711,False,0.81
2711,2711,2711,2711,SH2712,True,0.47
2712,2712,2712,2712,SH2713,False,0.65
2713,2713,2713,2713,SH2714,True,0.85
2714,2714,2714,2714,SH2715,True,0.18
2715,2715,2715,2715,SH2716,True,0.76
2716,2716,2716,2716,SH2717,False,0.22
2717,2717,2717,2717,SH2718,True,0.97
2718,2718,2718,2718,SH2719,False,0.51
2719,2719,2719,2719,SH2720,False,0.97
2720,2720,2720,2720,SH2721,False,0.86
2721,2721,2721,2721,SH2722,True,0.62
2722,2722,2722,2722,SH2723,True,0.9
2723,2723,2723,2723,SH2724,True,0.27
2724,2724,2724,2724,SH2725,True,0.47
2725,2725,2725,2725,SH2726,True,0.14
2726,2726,2726,2726,SH2727,True,0.59
2727,2727,2727,2727,SH2728,False,0.45
2728,2728,2728,2728,SH2729,True,0.64
2729,2729,2729,2729,SH2730,True,0.81
2730,2730,2730,2730,SH2731,True,0.12
2731,2731,2731,2731,SH2732,False,0.12
2732,2732,2732,2732,SH2733,True,0.66
2733,2733,2733,2733,SH2734,False,0.35
2734,2734,2734,2734,SH2735,False,0.05
2735,2735,2735,2735,SH2736,False,0.04
2736,2736,2736,2736,SH2737,True,0.1
2737,2737,2737,2737,SH2738,True,0.6
2738,2738,2738,2738,SH2739,True,0.17
2739,2739,2739,2739,SH2740,True,0.04
2740,2740,2740,2740,SH2741,True,0.37
2741,2741,2741,2741,SH2742,True,0.77
2742,2742,2742,2742,SH2743,True,0.9
2743,2743,2743,2743,SH2744,True,0.84
2744,2744,2744,2744,SH2745,False,0.43
2745,2745,2745,2745,SH2746,True,0.75
2746,2746,2746,2746,SH2747,True,0.14
2747,2747,2747,2747,SH2748,False,0.35
2748,2748,2748,2748,SH2749,True,0.59
2749,2749,2749,2749,SH2750,True,0.49
2750,2750,2750,2750,SH2751,True,0.48
2751,2751,2751,2751,SH2752,True,0.78
2752,2752,2752,2752,SH2753,True,0.26
2753,2753,2753,2753,SH2754,True,0.66
2754,2754,2754,2754,SH2755,True,0.23
2755,2755,2755,2755,SH2756,True,0.62
2756,2756,2756,2756,SH2757,False,0.93
2757,2757,2757,2757,SH2758,False,0.49
2758,2758,2758,2758,SH2759,False,0.21
2759,2759,2759,2759,SH2760,True,0.76
2760,2760,2760,2760,SH2761,False,0.04
2761,2761,2761,2761,SH2762,False,0.82
2762,2762,2762,2762,SH2763,True,0.38
2763,2763,2763,2763,SH2764,False,0.76
2764,2764,2764,2764,SH2765,False,0.84
2765,2765,2765,2765,SH2766,False,0.84
2766,2766,2766,2766,SH2767,False,0.65
2767,2767,2767,2767,SH2768,True,0.95
2768,2768,2768,2768,SH2769,True,0.18
2769,2769,2769,2769,SH2770,True,0.48
2770,2770,2770,2770,SH2771,True,0.33
2771,2771,2771,2771,SH2772,False,0.11
2772,2772,2772,2772,SH2773,True,0.73
2773,2773,2773,2773,SH2774,True,0.3
2774,2774,2774,2774,SH2775,False,0.36
2775,2775,2775,2775,SH2776,True,0.09
2776,2776,2776,2776,SH2777,False,0.75
2777,2777,2777,2777,SH2778,True,0.43
2778,2778,2778,2778,SH2779,True,0.71
2779,2779,2779,2779,SH2780,False,0.24
2780,2780,2780,2780,SH2781,True,0.16
2781,2781,2781,2781,SH2782,True,0.54
2782,2782,2782,2782,SH2783,False,0.88
2783,2783,2783,2783,SH2784,True,0.89
2784,2784,2784,2784,SH2785,False,0.77
2785,2785,2785,2785,SH2786,True,0.25
2786,2786,2786,2786,SH2787,False,0.38
2787,2787,2787,2787,SH2788,False,0.01
2788,2788,2788,2788,SH2789,True,0.99
2789,2789,2789,2789,SH2790,True,0.75
2790,2790,2790,2790,SH2791,False,0.14
2791,2791,2791,2791,SH2792,False,0.53
2792,2792,2792,2792,SH2793,True,0.82
2793,2793,2793,2793,SH2794,False,0.06
2794,2794,2794,2794,SH2795,True,0.49
2795,2795,2795,2795,SH2796,True,0.34
2796,2796,2796,2796,SH2797,False,0.21
2797,2797,2797,2797,SH2798,True,0.53
2798,2798,2798,2798,SH2799,True,0.83
2799,2799,2799,2799,SH2800,True,0.47
2800,2800,2800,2800,SH2801,False,0.58
2801,2801,2801,2801,SH2802,True,0.69
2802,2802,2802,2802,SH2803,True,0.28
2803,2803,2803,2803,SH2804,True,0.5
2804,2804,2804,2804,SH2805,True,0.47
2805,2805,2805,2805,SH2806,True,0.99
2806,2806,2806,2806,SH2807,False,0.08
2807,2807,2807,2807,SH2808,False,0.25
2808,2808,2808,2808,SH2809,False,0.91
2809,2809,2809,2809,SH2810,False,0.58
2810,2810,2810,2810,SH2811,False,0.03
2811,2811,2811,2811,SH2812,False,0.89
2812,2812,2812,2812,SH2813,False,0.96
2813,2813,2813,2813,SH2814,True,0.25
2814,2814,2814,2814,SH2815,False,0.07
2815,2815,2815,2815,SH2816,True,0.46
2816,2816,2816,2816,SH2817,True,0.4
2817,2817,2817,2817,SH2818,True,0.35
2818,2818,2818,2818,SH2819,True,0.22
2819,2819,2819,2819,SH2820,True,0.28
2820,2820,2820,2820,SH2821,True,0.63
2821,2821,2821,2821,SH2822,True,0.89
2822,2822,2822,2822,SH2823,False,0.63
2823,2823,2823,2823,SH2824,True,0.93
2824,2824,2824,2824,SH2825,True,0.49
2825,2825,2825,2825,SH2826,False,0.15
2826,2826,2826,2826,SH2827,False,0.32
2827,2827,2827,2827,SH2828,True,0.62
2828,2828,2828,2828,SH2829,True,0.37
2829,2829,2829,2829,SH2830,True,0.98
2830,2830,2830,2830,SH2831,False,0.83
2831,2831,2831,2831,SH2832,False,0.42
2832,2832,2832,2832,SH2833,False,0.57
2833,2833,2833,2833,SH2834,True,0.33
2834,2834,2834,2834,SH2835,True,0.84
2835,2835,2835,2835,SH2836,True,0.98
2836,2836,2836,2836,SH2837,True,0.49
2837,2837,2837,2837,SH2838,False,0.18
2838,2838,2838,2838,SH2839,True,0.28
2839,2839,2839,2839,SH2840,True,0.81
2840,2840,2840,2840,SH2841,True,0.85
2841,2841,2841,2841,SH2842,True,0.29
2842,2842,2842,2842,SH2843,False,0.4
2843,2843,2843,2843,SH2844,False,0.74
2844,2844,2844,2844,SH2845,False,0.46
2845,2845,2845,2845,SH2846,False,0.53
2846,2846,2846,2846,SH2847,True,0.16
2847,2847,2847,2847,SH2848,True,0.61
2848,2848,2848,2848,SH2849,False,0.4
2849,2849,2849,2849,SH2850,False,0.67
2850,2850,2850,2850,SH2851,True,0.1
2851,2851,2851,2851,SH2852,False,0.76
2852,2852,2852,2852,SH2853,False,0.66
2853,2853,2853,2853,SH2854,True,0.48
2854,2854,2854,2854,SH2855,True,0.75
2855,2855,2855,2855,SH2856,False,0.96
2856,2856,2856,2856,SH2857,True,0.57
2857,2857,2857,2857,SH2858,True,0.63
2858,2858,2858,2858,SH2859,False,0.05
2859,2859,2859,2859,SH2860,False,0.15
2860,2860,2860,2860,SH2861,True,0.2
2861,2861,2861,2861,SH2862,True,0.65
2862,2862,2862,2862,SH2863,True,0.57
2863,2863,2863,2863,SH2864,False,0.33
2864,2864,2864,2864,SH2865,False,0.37
2865,2865,2865,2865,SH2866,False,0.26
2866,2866,2866,2866,SH2867,False,0.75
2867,2867,2867,2867,SH2868,False,0.12
2868,2868,2868,2868,SH2869,True,0.06
2869,2869,2869,2869,SH2870,True,0.5
2870,2870,2870,2870,SH2871,True,0.83
2871,2871,2871,2871,SH2872,False,0.56
2872,2872,2872,2872,SH2873,True,0.7
2873,2873,2873,2873,SH2874,True,0.26
2874,2874,2874,2874,SH2875,True,0.13
2875,2875,2875,2875,SH2876,False,0.56
2876,2876,2876,2876,SH2877,True,0.95
2877,2877,2877,2877,SH2878,True,0.58
2878,2878,2878,2878,SH2879,True,0.44
2879,2879,2879,2879,SH2880,False,0.96
2880,2880,2880,2880,SH2881,False,0.54
2881,2881,2881,2881,SH2882,False,0.9
2882,2882,2882,2882,SH2883,False,0.83
2883,2883,2883,2883,SH2884,False,0.88
2884,2884,2884,2884,SH2885,True,0.33
2885,2885,2885,2885,SH2886,True,0.81
2886,2886,2886,2886,SH2887,True,0.01
2887,2887,2887,2887,SH2888,True,0.09
2888,2888,2888,2888,SH2889,False,0.91
2889,2889,2889,2889,SH2890,True,0.94
2890,2890,2890,2890,SH2891,True,0.97
2891,2891,2891,2891,SH2892,False,0.74
2892,2892,2892,2892,SH2893,True,0.67
2893,2893,2893,2893,SH2894,True,0.3
2894,2894,2894,2894,SH2895,True,0.84
2895,2895,2895,2895,SH2896,False,0.43
2896,2896,2896,2896,SH2897,True,0.24
2897,2897,2897,2897,SH2898,False,0.3
2898,2898,2898,2898,SH2899,True,0.21
2899,2899,2899,2899,SH2900,True,0.97
2900,2900,2900,2900,SH2901,False,0.74
2901,2901,2901,2901,SH2902,False,0.26
2902,2902,2902,2902,SH2903,False,0.49
2903,2903,2903,2903,SH2904,True,0.8
2904,2904,2904,2904,SH2905,True,0.56
2905,2905,2905,2905,SH2906,True,0.3
2906,2906,2906,2906,SH2907,True,0.24
2907,2907,2907,2907,SH2908,True,0.0
2908,2908,2908,2908,SH2909,False,0.54
2909,2909,2909,2909,SH2910,False,0.63
2910,2910,2910,2910,SH2911,True,0.24
2911,2911,2911,2911,SH2912,False,0.65
2912,2912,2912,2912,SH2913,False,0.17
2913,2913,2913,2913,SH2914,True,0.29
2914,2914,2914,2914,SH2915,False,0.58
2915,2915,2915,2915,SH2916,False,0.45
2916,2916,2916,2916,SH2917,True,0.41
2917,2917,2917,2917,SH2918,False,0.12
2918,2918,2918,2918,SH2919,False,0.53
2919,2919,2919,2919,SH2920,True,0.18
2920,2920,2920,2920,SH2921,True,0.01
2921,2921,2921,2921,SH2922,True,0.83
2922,2922,2922,2922,SH2923,True,0.32
2923,2923,2923,2923,SH2924,True,0.01
2924,2924,2924,2924,SH2925,True,0.0
2925,2925,2925,2925,SH2926,True,0.7
2926,2926,2926,2926,SH2927,True,0.03
2927,2927,2927,2927,SH2928,True,0.7
2928,2928,2928,2928,SH2929,False,0.98
2929,2929,2929,2929,SH2930,False,0.48
2930,2930,2930,2930,SH2931,True,0.95
2931,2931,2931,2931,SH2932,False,0.76
2932,2932,2932,2932,SH2933,False,0.4
2933,2933,2933,2933,SH2934,True,0.87
2934,2934,2934,2934,SH2935,True,0.49
2935,2935,2935,2935,SH2936,False,0.33
2936,2936,2936,2936,SH2937,False,0.02
2937,2937,2937,2937,SH2938,True,0.93
2938,2938,2938,2938,SH2939,True,0.69
2939,2939,2939,2939,SH2940,False,0.84
2940,2940,2940,2940,SH2941,False,0.99
2941,2941,2941,2941,SH2942,False,0.16
2942,2942,2942,2942,SH2943,False,0.14
2943,2943,2943,2943,SH2944,False,0.3
2944,2944,2944,2944,SH2945,False,0.2
2945,2945,2945,2945,SH2946,False,0.09
2946,2946,2946,2946,SH2947,True,0.73
2947,2947,2947,2947,SH2948,True,0.58
2948,2948,2948,2948,SH2949,True,0.63
2949,2949,2949,2949,SH2950,True,0.19
2950,2950,2950,2950,SH2951,True,0.06
2951,2951,2951,2951,SH2952,False,0.04
2952,2952,2952,2952,SH2953,False,0.86
2953,2953,2953,2953,SH2954,False,0.97
2954,2954,2954,2954,SH2955,False,0.66
2955,2955,2955,2955,SH2956,False,0.9
2956,2956,2956,2956,SH2957,False,0.84
2957,2957,2957,2957,SH2958,True,0.3
2958,2958,2958,2958,SH2959,True,0.18
